Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,HDOP,Altitude,UTM_easting,UTM_northing,UTC,Zone,Letter
1696982373.3080459,0,86373,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.8,327799.2049578903,4689319.16409803,,19,T
1696982374.3076143,0,86374,0,GPS1_Frame,42.33708166666667,-71.09030166666666,0.9,16.8,327799.2049578903,4689319.16409803,,19,T
1696982375.3070452,0,86375,0,GPS1_Frame,42.33708166666667,-71.09030166666666,0.9,16.8,327799.2049578903,4689319.16409803,,19,T
1696982376.3073695,0,86376,0,GPS1_Frame,42.33708166666667,-71.09030166666666,0.9,16.8,327799.2049578903,4689319.16409803,,19,T
1696982377.306903,0,86377,0,GPS1_Frame,42.33708166666667,-71.09030166666666,0.9,16.8,327799.2049578903,4689319.16409803,,19,T
1696982378.3073869,0,86378,0,GPS1_Frame,42.33708166666667,-71.09030166666666,0.9,16.8,327799.2049578903,4689319.16409803,,19,T
1696982379.3062809,0,86379,0,GPS1_Frame,42.33708166666667,-71.09030166666666,0.9,16.8,327799.2049578903,4689319.16409803,,19,T
1696982380.3086812,0,86380,0,GPS1_Frame,42.33708166666667,-71.09030166666666,0.9,16.8,327799.2049578903,4689319.16409803,,19,T
1696982381.3071446,0,86381,0,GPS1_Frame,42.33708166666667,-71.09030166666666,0.9,16.8,327799.2049578903,4689319.16409803,,19,T
1696982382.348617,0,86382,0,GPS1_Frame,42.33708166666667,-71.09030166666666,0.9,16.8,327799.2049578903,4689319.16409803,,19,T
1696982383.3075073,0,86383,0,GPS1_Frame,42.33708166666667,-71.09030166666666,0.9,16.7,327799.2049578903,4689319.16409803,,19,T
1696982384.3090212,0,86384,0,GPS1_Frame,42.33708166666667,-71.09030166666666,0.9,16.7,327799.2049578903,4689319.16409803,,19,T
1696982385.320767,0,86385,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982386.3040004,0,86386,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982387.3047352,0,86387,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982388.3044116,0,86388,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982389.3052862,0,86389,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982390.30589,0,86390,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982391.3053296,0,86391,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982392.3054063,0,86392,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982393.3069391,0,86393,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982394.3065524,0,86394,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.1,16.7,327799.2049578903,4689319.16409803,,19,T
1696982395.3064134,0,86395,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982396.3062065,0,86396,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982397.3068085,0,86397,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982398.3069987,0,86398,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982399.3029613,0,86399,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982400.3048418,0,0,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982401.3062892,0,1,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982402.305956,0,2,0,GPS1_Frame,42.33708166666667,-71.09030166666666,1.0,16.7,327799.2049578903,4689319.16409803,,19,T
1696982403.29922,0,3,0,GPS1_Frame,42.33708166666667,-71.0903,1.2,16.7,327799.3422650357,4689319.1607227875,,19,T
1696982404.2998023,0,4,0,GPS1_Frame,42.33708166666667,-71.09029833333334,1.2,16.7,327799.47957217705,4689319.157347547,,19,T
1696982405.2984743,0,5,0,GPS1_Frame,42.33708166666667,-71.090295,1.2,16.7,327799.75418646785,4689319.150597075,,19,T
1696982406.300807,0,6,0,GPS1_Frame,42.33708166666667,-71.090295,1.2,16.7,327799.75418646785,4689319.150597075,,19,T
1696982407.3018117,0,7,0,GPS1_Frame,42.33708166666667,-71.090295,1.2,16.7,327799.75418646785,4689319.150597075,,19,T
1696982408.3025267,0,8,0,GPS1_Frame,42.33708166666667,-71.090295,1.2,16.7,327799.75418646785,4689319.150597075,,19,T
1696982409.3008294,0,9,0,GPS1_Frame,42.33708166666667,-71.090295,1.2,16.7,327799.75418646785,4689319.150597075,,19,T
1696982410.3015184,0,10,0,GPS1_Frame,42.33708,-71.090295,1.2,16.7,327799.7496371297,4689318.965526433,,19,T
1696982411.3026147,0,11,0,GPS1_Frame,42.33708,-71.090295,1.2,16.7,327799.7496371297,4689318.965526433,,19,T
1696982412.3019264,0,12,0,GPS1_Frame,42.33708,-71.090295,1.2,16.7,327799.7496371297,4689318.965526433,,19,T
1696982413.3004174,0,13,0,GPS1_Frame,42.33708,-71.090295,1.2,16.7,327799.7496371297,4689318.965526433,,19,T
1696982414.3003411,0,14,0,GPS1_Frame,42.33708,-71.090295,1.2,16.7,327799.7496371297,4689318.965526433,,19,T
1696982415.301195,0,15,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982416.300572,0,16,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982417.2995725,0,17,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982418.2996871,0,18,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982419.3017657,0,19,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982420.3006012,0,20,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982421.3009264,0,21,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982422.3020732,0,22,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982423.303029,0,23,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982424.2947953,0,24,0,GPS1_Frame,42.33708,-71.090295,1.7,16.7,327799.7496371297,4689318.965526433,,19,T
1696982425.2991703,0,25,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982426.2990432,0,26,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982427.3014264,0,27,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982428.3018494,0,28,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982429.3001783,0,29,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982430.3023326,0,30,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982431.3045015,0,31,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982432.303817,0,32,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982433.302797,0,33,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982434.3030486,0,34,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982435.3034437,0,35,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982436.3046854,0,36,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982437.3036253,0,37,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982438.304059,0,38,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982439.304582,0,39,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982440.3052773,0,40,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982441.3037357,0,41,0,GPS1_Frame,42.33708,-71.090295,1.3,16.7,327799.7496371297,4689318.965526433,,19,T
1696982442.304199,0,42,0,GPS1_Frame,42.33708,-71.090295,1.3,16.6,327799.7496371297,4689318.965526433,,19,T
1696982443.3062382,0,43,0,GPS1_Frame,42.33708,-71.090295,1.3,16.6,327799.7496371297,4689318.965526433,,19,T
1696982444.3119495,0,44,0,GPS1_Frame,42.33708,-71.090295,1.3,16.6,327799.7496371297,4689318.965526433,,19,T
1696982445.3040478,0,45,0,GPS1_Frame,42.33708,-71.090295,1.3,16.6,327799.7496371297,4689318.965526433,,19,T
1696982446.3068252,0,46,0,GPS1_Frame,42.33708,-71.090295,1.3,16.6,327799.7496371297,4689318.965526433,,19,T
1696982447.309371,0,47,0,GPS1_Frame,42.33708,-71.090295,1.3,16.6,327799.7496371297,4689318.965526433,,19,T
1696982448.3083317,0,48,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982449.3098013,0,49,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982450.3052456,0,50,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982451.3138378,0,51,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982452.3141887,0,52,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982453.3133352,0,53,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982454.306742,0,54,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982455.3153899,0,55,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982456.3138874,0,56,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982457.312908,0,57,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982458.3141432,0,58,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982459.314177,0,59,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982460.3145506,0,60,0,GPS1_Frame,42.33707833333333,-71.090295,1.3,16.6,327799.7450877918,4689318.780455789,,19,T
1696982461.314363,0,61,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.6,327799.7450877918,4689318.780455789,,19,T
1696982462.3074684,0,62,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.6,327799.7450877918,4689318.780455789,,19,T
1696982463.316429,0,63,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.6,327799.7450877918,4689318.780455789,,19,T
1696982464.316027,0,64,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.6,327799.7450877918,4689318.780455789,,19,T
1696982465.3144014,0,65,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.6,327799.7450877918,4689318.780455789,,19,T
1696982466.308037,0,66,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.6,327799.7450877918,4689318.780455789,,19,T
1696982467.316603,0,67,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.6,327799.7450877918,4689318.780455789,,19,T
1696982468.3100555,0,68,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.6,327799.7450877918,4689318.780455789,,19,T
1696982469.3165936,0,69,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.6,327799.7450877918,4689318.780455789,,19,T
1696982470.3075178,0,70,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.5,327799.7450877918,4689318.780455789,,19,T
1696982471.3088665,0,71,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.5,327799.7450877918,4689318.780455789,,19,T
1696982472.3165936,0,72,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.5,327799.7450877918,4689318.780455789,,19,T
1696982473.3097875,0,73,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.5,327799.7450877918,4689318.780455789,,19,T
1696982474.315668,0,74,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.5,327799.7450877918,4689318.780455789,,19,T
1696982475.3181443,0,75,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.5,327799.7450877918,4689318.780455789,,19,T
1696982476.310954,0,76,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.5,327799.7450877918,4689318.780455789,,19,T
1696982477.3185985,0,77,0,GPS1_Frame,42.33707833333333,-71.090295,1.2,16.5,327799.7450877918,4689318.780455789,,19,T
1696982478.3189077,0,78,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982479.3199248,0,79,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982480.3191109,0,80,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982481.3185036,0,81,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982482.3187459,0,82,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982483.3205276,0,83,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982484.3134782,0,84,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982485.3196352,0,85,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982486.3191316,0,86,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982487.3215387,0,87,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982488.3218856,0,88,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982489.319264,0,89,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982490.3205543,0,90,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982491.3147013,0,91,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982492.3135931,0,92,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982493.3204868,0,93,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982494.3145068,0,94,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.2,327799.60323129763,4689318.59876038,,19,T
1696982495.3222373,0,95,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982496.3234,0,96,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982497.3155713,0,97,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982498.314467,0,98,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982499.3165874,0,99,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982500.3228989,0,100,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982501.3220465,0,101,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982502.3223863,0,102,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982503.3232188,0,103,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982504.3235118,0,104,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982505.3230484,0,105,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982506.322899,0,106,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982507.3172464,0,107,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982508.3168902,0,108,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982509.3244612,0,109,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982510.3168015,0,110,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982511.3252072,0,111,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982512.325108,0,112,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982513.3242018,0,113,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982514.325229,0,114,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.2,16.1,327799.60323129763,4689318.59876038,,19,T
1696982515.3262568,0,115,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.3,16.1,327799.60323129763,4689318.59876038,,19,T
1696982516.3183231,0,116,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.3,16.1,327799.60323129763,4689318.59876038,,19,T
1696982517.3246613,0,117,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.3,16.1,327799.60323129763,4689318.59876038,,19,T
1696982518.3260937,0,118,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.3,16.1,327799.60323129763,4689318.59876038,,19,T
1696982519.3279507,0,119,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.3,16.0,327799.60323129763,4689318.59876038,,19,T
1696982520.3279986,0,120,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.3,16.0,327799.60323129763,4689318.59876038,,19,T
1696982521.326815,0,121,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.3,16.0,327799.60323129763,4689318.59876038,,19,T
1696982522.319348,0,122,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.3,16.0,327799.60323129763,4689318.59876038,,19,T
1696982523.3268316,0,123,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.3,16.0,327799.60323129763,4689318.59876038,,19,T
1696982524.3277004,0,124,0,GPS1_Frame,42.33707666666666,-71.09029666666667,1.3,16.0,327799.60323129763,4689318.59876038,,19,T
